AK,  B  ,2016,R,-1,7336.0,8429.0,0
AK,  D  ,2016,R,-1,0.0,1.0,0
AK,  F  ,2016,R,-1,0.0,12284.0,4750.0
AK,  H  ,2016,D,-1,6125.0,4674.0,0
AK,  J  ,2016,D,-1,1.0,0.0,0
AK,  L  ,2016,R,-1,5971.0,7645.0,1088.0
AK,  N  ,2016,R,-1,0.0,9570.0,8772.0
AK,  P  ,2016,R,-1,0.0,1.0,0
AK,  R  ,2016,R,-1,0.0,1.0,0
AK,  T  ,2016,D,-1,1.0,0.0,0
AK,District 1,2014,R,-1,3484.0,5393.0,0
AK,District C,2014,R,-1,4659.0,8424.0,0
AK,District E,2014,R,-1,0,9048.0,4881.0
AK,District F,2014,R,-1,4117.0,11338.0,0
AK,District G,2014,R,-1,2878.0,9897.0,0
AK,District I,2014,D,-1,8769.0,0,0
AK,District K,2014,R,-1,6531.0,8529.0,0
AK,District M,2014,R,-1,4239.0,9909.0,0
AK,District N,2014,R,-1,7938.0,9657.0,0
AK,District O,2014,R,-1,0,11306.0,3441.0
AK,District P,2014,R,-1,3866.0,9889.0,0
AK,District Q,2014,D,-1,12521.0,4753.0,0
AK,District S,2014,D,-1,8727.0,0,0
AK,District T,2014,D,-1,9379.0,0,0
AL,District 1,2013,R,-1,13704.0,22982.0,0
AL,District 10,2013,R,-1,16530.0,17967.0,0
AL,District 11,2013,R,-1,6981.0,24318.0,0
AL,District 12,2013,R,-1,13178.0,17646.0,0
AL,District 13,2013,R,-1,10424.0,16758.0,3697.0
AL,District 14,2013,R,-1,0,25724.0,0
AL,District 15,2013,R,-1,0,29498.0,0
AL,District 16,2013,R,-1,8284.0,28107.0,0
AL,District 17,2013,R,-1,0,31105.0,0
AL,District 18,2013,D,-1,23195.0,0,0
AL,District 19,2013,D,-1,27143.0,0,0
AL,District 2,2013,R,-1,0,24936.0,0
AL,District 20,2013,D,-1,23368.0,0,0
AL,District 21,2013,R,-1,12161.0,20179.0,0
AL,District 22,2013,R,-1,11275.0,23162.0,0
AL,District 23,2013,D,-1,29306.0,0,0
AL,District 24,2013,D,-1,26859.0,0,0
AL,District 25,2013,R,-1,0,29545.0,0
AL,District 26,2013,D,-1,25166.0,0,0
AL,District 27,2013,R,-1,10358.0,19808.0,0
AL,District 28,2013,D,-1,22148.0,8020.0,0
AL,District 29,2013,O,-1,0,16145.0,17830.0
AL,District 3,2013,R,-1,0,26906.0,0
AL,District 30,2013,R,-1,0,22916.0,5653.0
AL,District 31,2013,R,-1,8627.0,23067.0,0
AL,District 32,2013,R,-1,0,27837.0,6306.0
AL,District 33,2013,D,-1,23012.0,0,0
AL,District 34,2013,R,-1,0,22451.0,0
AL,District 35,2013,R,-1,6862.0,19173.0,0
AL,District 4,2013,R,-1,8875.0,24750.0,0
AL,District 5,2013,R,-1,0,29611.0,0
AL,District 6,2013,R,-1,17574.0,17641.0,0
AL,District 7,2013,R,-1,12404.0,22873.0,0
AL,District 8,2013,R,-1,9322.0,24332.0,0
AL,District 9,2013,R,-1,0,24596.0,0
AR,  1  ,2016,R,-1,0.0,1.0,0
AR,  11  ,2016,R,-1,0.0,1.0,0
AR,  12  ,2016,D,-1,1.0,0.0,0
AR,  13  ,2016,R,-1,0.0,1.0,0
AR,  16  ,2016,R,-1,0.0,1.0,0
AR,  2  ,2016,R,-1,0.0,1.0,0
AR,  21  ,2016,R,-1,0.0,1.0,0
AR,  22  ,2016,R,-1,9477.0,14453.0,0
AR,  23  ,2016,R,-1,0.0,1.0,0
AR,  25  ,2016,D,-1,1.0,0.0,0
AR,  26  ,2016,D,-1,21040.0,0.0,5703.0
AR,  27  ,2016,R,-1,13986.0,16803.0,0
AR,  28  ,2016,R,-1,0.0,1.0,0
AR,  29  ,2016,R,-1,0.0,1.0,0
AR,  32  ,2016,D,-1,28082.0,0.0,9351.0
AR,  34  ,2016,R,-1,15541.0,21497.0,0
AR,  7  ,2016,R,-1,0.0,1.0,0
AR,District 1,2014,R,-1,0,1.0,0
AR,District 10,2014,D,-1,1.0,0,0
AR,District 14,2014,R,-1,0,20547.0,8299.0
AR,District 15,2014,R,-1,0,1.0,0
AR,District 17,2014,R,-1,0,1.0,0
AR,District 18,2014,R,-1,0,1.0,0
AR,District 19,2014,R,-1,10481.0,14647.0,0
AR,District 20,2014,R,-1,10405.0,12096.0,0
AR,District 24,2014,D,-1,1.0,0,0
AR,District 30,2014,D,-1,1.0,0,0
AR,District 31,2014,D,-1,1.0,0,0
AR,District 33,2014,R,-1,0,1.0,0
AR,District 35,2014,R,-1,10276.0,13488.0,0
AR,District 4,2014,D,-1,1.0,0,0
AR,District 5,2014,R,-1,0,1.0,0
AR,District 6,2014,R,-1,0,1.0,0
AR,District 8,2014,R,-1,0,1.0,0
AR,District 9,2014,R,-1,0,1.0,0
AZ,  1  ,2016,R,-1,0.0,87011.0,0
AZ,  10  ,2016,D,-1,50850.0,43526.0,0
AZ,  11  ,2016,R,-1,40390.0,59475.0,0
AZ,  12  ,2016,R,-1,37178.0,69356.0,0
AZ,  13  ,2016,R,-1,0.0,62124.0,0
AZ,  14  ,2016,R,-1,32229.0,54084.0,0
AZ,  15  ,2016,R,-1,36414.0,62691.0,0
AZ,  16  ,2016,R,-1,30180.0,56096.0,0
AZ,  17  ,2016,R,-1,41676.0,54454.0,0
AZ,  18  ,2016,D,-1,53962.0,50935.0,0
AZ,  19  ,2016,D,-1,38817.0,0.0,0
AZ,  2  ,2016,D,-1,39693.0,27066.0,0
AZ,  20  ,2016,R,-1,28987.0,40122.0,10928.0
AZ,  21  ,2016,R,-1,0.0,64404.0,0
AZ,  22  ,2016,R,-1,38620.0,71863.0,0
AZ,  23  ,2016,R,-1,0.0,88099.0,0
AZ,  24  ,2016,D,-1,54351.0,0.0,0
AZ,  25  ,2016,R,-1,0.0,69914.0,0
AZ,  26  ,2016,D,-1,40995.0,0.0,0
AZ,  27  ,2016,D,-1,40085.0,0.0,9381.0
AZ,  28  ,2016,R,-1,48124.0,50436.0,0
AZ,  29  ,2016,D,-1,29638.0,13615.0,0
AZ,  3  ,2016,D,-1,48887.0,0.0,0
AZ,  30  ,2016,D,-1,27941.0,14152.0,0
AZ,  4  ,2016,D,-1,37668.0,0.0,0
AZ,  5  ,2016,R,-1,0.0,62615.0,0
AZ,  6  ,2016,R,-1,47557.0,49318.0,0
AZ,  7  ,2016,D,-1,54421.0,0.0,0
AZ,  8  ,2016,R,-1,28585.0,32366.0,0
AZ,  9  ,2016,D,-1,68109.0,0.0,0
AZ,District 1,2014,R,-1,0,55273.0,139.0
AZ,District 10,2014,D,-1,34334.0,31307.0,0
AZ,District 11,2014,R,-1,26628.0,38397.0,0
AZ,District 12,2014,R,-1,19117.0,35820.0,0
AZ,District 13,2014,R,-1,15874.0,28645.0,0
AZ,District 14,2014,R,-1,0,46564.0,0
AZ,District 15,2014,R,-1,0,43363.0,0
AZ,District 16,2014,R,-1,16382.0,31659.0,0
AZ,District 17,2014,R,-1,21619.0,32598.0,0
AZ,District 18,2014,R,-1,29723.0,34522.0,0
AZ,District 19,2014,D,-1,12811.0,7747.0,0
AZ,District 2,2014,D,-1,22901.0,18707.0,0
AZ,District 20,2014,R,-1,16613.0,25103.0,5438.0
AZ,District 21,2014,R,-1,18687.0,32119.0,0
AZ,District 22,2014,R,-1,21079.0,48046.0,0
AZ,District 23,2014,R,-1,29810.0,46649.0,0
AZ,District 24,2014,D,-1,25130.0,12867.0,0
AZ,District 25,2014,R,-1,16140.0,38505.0,0
AZ,District 26,2014,D,-1,14845.0,0,10563.0
AZ,District 27,2014,D,-1,17917.0,6198.0,0
AZ,District 28,2014,R,-1,27902.0,34455.0,2392.0
AZ,District 29,2014,D,-1,12133.0,8002.0,0
AZ,District 3,2014,D,-1,27034.0,0,0
AZ,District 30,2014,D,-1,12802.0,9276.0,0
AZ,District 4,2014,D,-1,14464.0,12423.0,0
AZ,District 5,2014,R,-1,0,38507.0,0
AZ,District 6,2014,R,-1,0,31845.0,30207.0
AZ,District 7,2014,D,-1,38513.0,0,7494.0
AZ,District 8,2014,D,-1,17654.0,17157.0,0
AZ,District 9,2014,D,-1,45890.0,0,0
CA,  1  ,2016,R,-1,161502.0,287314.0,0
CA,  11  ,2016,D,-1,201316.0,0.0,0
CA,  13  ,2016,D,-1,296400.0,94269.0,0
CA,  15  ,2016,D,-1,196089.0,0.0,0
CA,  17  ,2016,D,-1,268806.0,141339.0,0
CA,  19  ,2016,D,-1,224834.0,131598.0,0
CA,  21  ,2016,R,-1,142886.0,160043.0,0
CA,  23  ,2016,R,-1,141533.0,184470.0,0
CA,  25  ,2016,D,-1,218242.0,159014.0,0
CA,  27  ,2016,D,-1,218655.0,172827.0,0
CA,  29  ,2016,D,-1,160230.0,157732.0,0
CA,  3  ,2016,D,-1,207927.0,0.0,0
CA,  31  ,2016,D,-1,167574.0,109238.0,0
CA,  33  ,2016,D,-1,177971.0,0.0,48316.0
CA,  35  ,2016,D,-1,135353.0,0.0,0
CA,  37  ,2016,R,-1,172455.0,228480.0,0
CA,  39  ,2016,D,-1,258686.0,155053.0,0
CA,  5  ,2016,D,-1,174847.0,133604.0,0
CA,  7  ,2016,D,-1,270485.0,135122.0,0
CA,  9  ,2016,D,-1,236133.0,0.0,0
CA,District 1,2014,D,-1,188142.0,80778.0,0
CA,District 10,2014,D,-1,111162.0,52302.0,0
CA,District 12,2014,R,-1,49039.0,74988.0,0
CA,District 14,2014,R,-1,46035.0,54251.0,0
CA,District 16,2014,R,-1,45812.0,122700.0,0
CA,District 18,2014,D,-1,79495.0,33794.0,0
CA,District 20,2014,D,-1,56943.0,34256.0,0
CA,District 22,2014,D,-1,63570.0,34468.0,0
CA,District 24,2014,D,-1,87260.0,0,0
CA,District 26,2014,D,-1,203682.0,0,0
CA,District 28,2014,R,-1,0,154051.0,0
CA,District 30,2014,D,-1,113557.0,0,0
CA,District 32,2014,D,-1,67593.0,61718.0,0
CA,District 34,2014,R,-1,69220.0,95792.0,0
CA,District 36,2014,R,-1,75539.0,140610.0,0
CA,District 38,2014,R,-1,66066.0,146510.0,0
CA,District 4,2014,R,-1,79457.0,139199.0,0
CA,District 40,2014,D,-1,107277.0,0,0
CA,District 6,2014,D,-1,179626.0,0,0
CA,District 8,2014,R,-1,73417.0,415587.0,0
CO,  10  ,2016,R,-1,24430.0,47832.0,0
CO,  12  ,2016,R,-1,0.0,45938.0,15071.0
CO,  14  ,2016,D,-1,52902.0,32886.0,0
CO,  17  ,2016,D,-1,1.0,0.0,0
CO,  18  ,2016,D,-1,67799.0,17370.0,0
CO,  19  ,2016,D,-1,39070.0,37592.0,5112.0
CO,  21  ,2016,D,-1,1.0,0.0,0
CO,  23  ,2016,R,-1,40281.0,55528.0,0
CO,  25  ,2016,R,-1,27678.0,30074.0,0
CO,  26  ,2016,D,-1,42145.0,36666.0,0
CO,  27  ,2016,R,-1,38489.0,44169.0,0
CO,  28  ,2016,D,-1,39143.0,31096.0,0
CO,  29  ,2016,D,-1,30998.0,22503.0,3698.0
CO,  31  ,2016,D,-1,57793.0,25268.0,0
CO,  33  ,2016,D,-1,57049.0,12564.0,0
CO,  35  ,2016,R,-1,23358.0,38880.0,2668.0
CO,  4  ,2016,R,-1,27779.0,62981.0,0
CO,  8  ,2016,R,-1,32530.0,39526.0,0
CO,District 1,2014,R,-1,0,45689.0,7876.0
CO,District 11,2014,D,-1,18815.0,14978.0,2282.0
CO,District 13,2014,R,-1,14879.0,26063.0,0
CO,District 15,2014,R,-1,0,47581.0,0
CO,District 16,2014,R,-1,33734.0,35631.0,0
CO,District 19,2014,R,-1,29244.0,29907.0,3664.0
CO,District 2,2014,R,-1,0,38895.0,13019.0
CO,District 20,2014,D,-1,33543.0,33104.0,5018.0
CO,District 22,2014,D,-1,30510.0,29174.0,0
CO,District 24,2014,R,-1,25268.0,26164.0,0
CO,District 3,2014,D,-1,27813.0,22814.0,0
CO,District 30,2014,R,-1,21566.0,39897.0,2359.0
CO,District 32,2014,D,-1,35852.0,17356.0,2560.0
CO,District 34,2014,D,-1,31889.0,8390.0,2592.0
CO,District 5,2014,D,-1,27526.0,26225.0,2374.0
CO,District 6,2014,R,-1,0,43482.0,0
CO,District 7,2014,R,-1,16506.0,39580.0,0
CO,District 9,2014,R,-1,0,53867.0,0
CT,  1  ,2016,D,-1,20437.0,6052.0,829.0
CT,  10  ,2016,D,-1,1.0,0.0,0
CT,  11  ,2016,D,-1,1.0,0.0,0
CT,  12  ,2016,D,-1,32089.0,21208.0,0
CT,  13  ,2016,R,-1,20866.0,21761.0,0
CT,  14  ,2016,D,-1,26549.0,20836.0,0
CT,  15  ,2016,D,-1,20312.0,0.0,4407.0
CT,  16  ,2016,R,-1,17966.0,29610.0,0
CT,  17  ,2016,R,-1,20769.0,21602.0,0
CT,  18  ,2016,R,-1,18447.0,24795.0,0
CT,  19  ,2016,D,-1,24614.0,17452.0,0
CT,  2  ,2016,D,-1,30772.0,5888.0,0
CT,  20  ,2016,R,-1,17761.0,26501.0,0
CT,  21  ,2016,R,-1,16561.0,30966.0,0
CT,  22  ,2016,D,-1,22271.0,16885.0,0
CT,  23  ,2016,D,-1,19689.0,2583.0,0
CT,  24  ,2016,R,-1,18745.0,20501.0,0
CT,  25  ,2016,D,-1,26509.0,18470.0,0
CT,  26  ,2016,R,-1,22898.0,34627.0,0
CT,  27  ,2016,D,-1,24149.0,11993.0,874.0
CT,  28  ,2016,R,-1,21441.0,32659.0,0
CT,  29  ,2016,D,-1,22180.0,18280.0,0
CT,  3  ,2016,D,-1,23913.0,18650.0,0
CT,  30  ,2016,R,-1,21042.0,26676.0,0
CT,  31  ,2016,R,-1,18053.0,27162.0,0
CT,  32  ,2016,R,-1,17099.0,33090.0,0
CT,  33  ,2016,R,-1,22954.0,31594.0,954.0
CT,  34  ,2016,R,-1,0.0,1.0,0
CT,  35  ,2016,R,-1,19199.0,31829.0,0
CT,  36  ,2016,R,-1,19291.0,28901.0,811.0
CT,  4  ,2016,D,-1,24146.0,23557.0,0
CT,  5  ,2016,D,-1,30655.0,21128.0,0
CT,  6  ,2016,D,-1,19683.0,10788.0,0
CT,  7  ,2016,R,-1,18388.0,28651.0,0
CT,  8  ,2016,R,-1,18204.0,32839.0,0
CT,  9  ,2016,D,-1,29684.0,17213.0,0
CT,District 1,2014,D,-1,11097.0,4135.0,1302.0
CT,District 10,2014,D,-1,15490.0,0,1125.0
CT,District 11,2014,D,-1,18162.0,0,1631.0
CT,District 12,2014,D,-1,20885.0,15690.0,2030.0
CT,District 13,2014,D,-1,13918.0,13613.0,2315.0
CT,District 14,2014,D,-1,18234.0,13013.0,847.0
CT,District 15,2014,D,-1,12083.0,5739.0,1361.0
CT,District 16,2014,R,-1,0,22132.0,5945.0
CT,District 17,2014,D,-1,14382.0,11958.0,1887.0
CT,District 18,2014,D,-1,16790.0,11873.0,0
CT,District 19,2014,D,-1,15057.0,12047.0,2368.0
CT,District 2,2014,D,-1,18905.0,4507.0,1224.0
CT,District 20,2014,R,-1,13077.0,16103.0,2208.0
CT,District 21,2014,R,-1,10384.0,21731.0,0
CT,District 22,2014,D,-1,12237.0,11545.0,1202.0
CT,District 23,2014,D,-1,9476.0,0,807.0
CT,District 24,2014,R,-1,0,13392.0,4534.0
CT,District 25,2014,D,-1,16310.0,10127.0,0
CT,District 26,2014,R,-1,12617.0,24300.0,658.0
CT,District 27,2014,D,-1,12142.0,8950.0,1102.0
CT,District 28,2014,R,-1,15121.0,19428.0,1893.0
CT,District 29,2014,D,-1,11537.0,10850.0,2365.0
CT,District 3,2014,D,-1,17536.0,11337.0,0
CT,District 30,2014,R,-1,13749.0,17744.0,1498.0
CT,District 31,2014,R,-1,13773.0,15318.0,2299.0
CT,District 32,2014,R,-1,11383.0,23547.0,985.0
CT,District 33,2014,R,-1,16161.0,21173.0,3191.0
CT,District 34,2014,R,-1,0,19160.0,3369.0
CT,District 35,2014,R,-1,0,25547.0,5183.0
CT,District 36,2014,R,-1,0,21100.0,3189.0
CT,District 4,2014,D,-1,16567.0,15181.0,2146.0
CT,District 5,2014,D,-1,22181.0,14653.0,804.0
CT,District 6,2014,D,-1,13637.0,0,1897.0
CT,District 7,2014,R,-1,9704.0,22160.0,0
CT,District 8,2014,R,-1,13843.0,22364.0,1508.0
CT,District 9,2014,D,-1,20799.0,12164.0,0
DE,  1  ,2016,D,-1,11858.0,9195.0,0
DE,  12  ,2016,D,-1,18961.0,0.0,0
DE,  13  ,2016,D,-1,14503.0,0.0,0
DE,  14  ,2016,D,-1,13454.0,9138.0,0
DE,  15  ,2016,R,-1,0.0,15036.0,0
DE,  19  ,2016,R,-1,0.0,14003.0,0
DE,  20  ,2016,R,-1,6831.0,17908.0,0
DE,  5  ,2016,R,-1,9596.0,14083.0,0
DE,  7  ,2016,R,-1,9398.0,9604.0,0
DE,  8  ,2016,D,-1,8862.0,8115.0,462.0
DE,  9  ,2016,D,-1,13500.0,0.0,0
DE,District 1,2014,D,-1,7324.0,1010.0,0
DE,District 10,2014,D,-1,6230.0,5963.0,0
DE,District 11,2014,D,-1,6426.0,0,0
DE,District 16,2014,R,-1,0,6178.0,2135.0
DE,District 17,2014,D,-1,5811.0,3881.0,0
DE,District 18,2014,R,-1,3917.0,7863.0,0
DE,District 21,2014,R,-1,4514.0,5210.0,113.0
DE,District 3,2014,D,-1,5214.0,0,0
DE,District 4,2014,R,-1,5521.0,8983.0,0
DE,District 6,2014,R,-1,6718.0,11633.0,0
FL,  1  ,2016,R,-1,0.0,1.0,0
FL,  10  ,2016,R,-1,0.0,1.0,0
FL,  11  ,2016,D,-1,1.0,0.0,0
FL,  12  ,2016,R,-1,0.0,1.0,0
FL,  13  ,2016,D,-1,129598.0,93444.0,0
FL,  14  ,2016,R,-1,0.0,158946.0,73299.0
FL,  15  ,2016,D,-1,142432.0,97862.0,0
FL,  16  ,2016,R,-1,0.0,1.0,0
FL,  17  ,2016,R,-1,100091.0,164146.0,0
FL,  18  ,2016,R,-1,97211.0,113125.0,22254.0
FL,  19  ,2016,D,-1,141305.0,69875.0,0
FL,  2  ,2016,R,-1,0.0,1.0,0
FL,  20  ,2016,R,-1,0.0,1.0,0
FL,  21  ,2016,R,-1,0.0,1.0,0
FL,  22  ,2016,R,-1,101261.0,116464.0,0
FL,  23  ,2016,R,-1,110937.0,157910.0,0
FL,  24  ,2016,R,-1,0.0,1.0,0
FL,  25  ,2016,R,-1,83027.0,152943.0,0
FL,  26  ,2016,R,-1,0.0,1.0,0
FL,  27  ,2016,R,-1,0.0,1.0,0
FL,  28  ,2016,R,-1,0.0,1.0,0
FL,  29  ,2016,D,-1,1.0,0.0,0
FL,  3  ,2016,D,-1,159288.0,77192.0,0
FL,  30  ,2016,D,-1,119559.0,101516.0,0
FL,  31  ,2016,D,-1,1.0,0.0,0
FL,  32  ,2016,D,-1,1.0,0.0,0
FL,  33  ,2016,D,-1,1.0,0.0,0
FL,  34  ,2016,D,-1,128640.0,75368.0,0
FL,  35  ,2016,D,-1,1.0,0.0,0
FL,  36  ,2016,R,-1,67003.0,81972.0,0
FL,  37  ,2016,D,-1,87794.0,81938.0,9979.0
FL,  38  ,2016,D,-1,117948.0,0.0,38811.0
FL,  39  ,2016,R,-1,82117.0,97343.0,0
FL,  4  ,2016,R,-1,0.0,1.0,0
FL,  40  ,2016,R,-1,80551.0,100170.0,17170.0
FL,  5  ,2016,R,-1,0.0,1.0,0
FL,  6  ,2016,D,-1,1.0,0.0,0
FL,  7  ,2016,R,-1,98378.0,174320.0,0
FL,  8  ,2016,R,-1,107990.0,119895.0,0
FL,  9  ,2016,R,-1,0.0,1.0,0
FL,District 1,2014,R,-1,0,1.0,0
FL,District 10,2014,R,-1,0,101241.0,44959.0
FL,District 12,2014,D,-1,67084.0,39456.0,0
FL,District 14,2014,D,-1,71029.0,0,23625.0
FL,District 16,2014,R,-1,0,1.0,0
FL,District 18,2014,R,-1,0,1.0,0
FL,District 20,2014,R,-1,0,120277.0,47652.0
FL,District 22,2014,R,-1,74804.0,101983.0,0
FL,District 24,2014,R,-1,0,104925.0,485.0
FL,District 26,2014,R,-1,0,1.0,0
FL,District 28,2014,R,-1,0,1.0,0
FL,District 30,2014,R,-1,0,1.0,0
FL,District 32,2014,R,-1,58388.0,117320.0,41.0
FL,District 34,2014,D,-1,87340.0,80353.0,0
FL,District 36,2014,D,-1,96445.0,0,47.0
FL,District 38,2014,R,-1,0,1.0,0
FL,District 4,2014,R,-1,0,1.0,0
FL,District 40,2014,R,-1,0,1.0,0
FL,District 6,2014,R,-1,66786.0,105901.0,9388.0
FL,District 8,2014,R,-1,0,1.0,0
GA,  10  ,2016,D,-1,70764.0,0.0,0
GA,  11  ,2016,R,-1,0.0,49068.0,0
GA,  12  ,2016,D,-1,48863.0,0.0,0
GA,  13  ,2016,R,-1,16853.0,43534.0,0
GA,  14  ,2016,R,-1,0.0,63251.0,0
GA,  15  ,2016,D,-1,44076.0,0.0,0
GA,  16  ,2016,R,-1,0.0,66383.0,0
GA,  17  ,2016,R,-1,32772.0,48444.0,0
GA,  18  ,2016,R,-1,0.0,60751.0,0
GA,  19  ,2016,R,-1,0.0,43329.0,0
GA,  2  ,2016,D,-1,54264.0,0.0,0
GA,  20  ,2016,R,-1,0.0,60774.0,0
GA,  21  ,2016,R,-1,0.0,78154.0,0
GA,  22  ,2016,D,-1,52532.0,0.0,0
GA,  23  ,2016,R,-1,0.0,52831.0,0
GA,  24  ,2016,R,-1,25988.0,56883.0,0
GA,  25  ,2016,R,-1,0.0,60036.0,0
GA,  26  ,2016,D,-1,47812.0,0.0,0
GA,  27  ,2016,R,-1,20153.0,73417.0,0
GA,  28  ,2016,R,-1,0.0,68100.0,0
GA,  29  ,2016,R,-1,26282.0,47258.0,0
GA,  3  ,2016,R,-1,0.0,53872.0,0
GA,  30  ,2016,R,-1,0.0,58574.0,0
GA,  31  ,2016,R,-1,0.0,60268.0,0
GA,  32  ,2016,R,-1,0.0,78117.0,0
GA,  33  ,2016,D,-1,52902.0,0.0,0
GA,  34  ,2016,D,-1,53434.0,0.0,0
GA,  35  ,2016,D,-1,66099.0,0.0,0
GA,  36  ,2016,D,-1,66698.0,0.0,0
GA,  37  ,2016,R,-1,0.0,70588.0,0
GA,  38  ,2016,D,-1,59542.0,16265.0,0
GA,  39  ,2016,D,-1,67041.0,0.0,0
GA,  4  ,2016,R,-1,0.0,54539.0,0
GA,  40  ,2016,R,-1,32785.0,42050.0,0
GA,  41  ,2016,D,-1,52579.0,0.0,0
GA,  42  ,2016,D,-1,62146.0,18687.0,0
GA,  43  ,2016,D,-1,50436.0,21175.0,0
GA,  44  ,2016,D,-1,66050.0,0.0,0
GA,  45  ,2016,R,-1,0.0,64059.0,0
GA,  46  ,2016,R,-1,0.0,62565.0,0
GA,  47  ,2016,R,-1,0.0,57837.0,0
GA,  48  ,2016,R,-1,0.0,51546.0,0
GA,  49  ,2016,R,-1,0.0,59242.0,0
GA,  5  ,2016,D,-1,35586.0,0.0,0
GA,  50  ,2016,R,-1,0.0,61180.0,0
GA,  51  ,2016,R,-1,0.0,70737.0,0
GA,  52  ,2016,R,-1,0.0,52820.0,0
GA,  53  ,2016,R,-1,0.0,55148.0,0
GA,  54  ,2016,R,-1,0.0,46908.0,0
GA,  55  ,2016,D,-1,61907.0,17686.0,0
GA,  56  ,2016,R,-1,32969.0,49202.0,0
GA,  6  ,2016,R,-1,39201.0,42338.0,0
GA,  7  ,2016,R,-1,0.0,48481.0,0
GA,  8  ,2016,R,-1,20661.0,37237.0,0
GA,  9  ,2016,R,-1,0.0,65094.0,0
GA,District 1,2014,R,-1,0,1.0,0
GA,District 10,2014,D,-1,1.0,0,0
GA,District 11,2014,R,-1,0,1.0,0
GA,District 12,2014,D,-1,1.0,0,0
GA,District 13,2014,R,-1,0,1.0,0
GA,District 14,2014,R,-1,0,1.0,0
GA,District 15,2014,D,-1,1.0,0,0
GA,District 16,2014,R,-1,0,1.0,0
GA,District 17,2014,R,-1,0,1.0,0
GA,District 18,2014,R,-1,0,1.0,0
GA,District 19,2014,R,-1,0,1.0,0
GA,District 2,2014,D,-1,1.0,0,0
GA,District 20,2014,R,-1,13902.0,32726.0,0
GA,District 21,2014,R,-1,0,1.0,0
GA,District 22,2014,D,-1,1.0,0,0
GA,District 23,2014,R,-1,17434.0,27374.0,0
GA,District 24,2014,R,-1,15501.0,37836.0,0
GA,District 25,2014,R,-1,0,1.0,0
